"Location.City","Location.State","Location.Country","Data.Shape","Data.Encounter duration","Data.Description excerpt","Location.Coordinates.Latitude ","Location.Coordinates.Longitude ","Dates.Sighted.Year","Dates.Sighted.Month","Date.Sighted.Day","Dates.Sighted.Hour","Dates.Sighted.Minute","Dates.Documented.Year","Dates.Documented.Month","Dates.Documented.Day"
"alvin","TX","US","diamond","180.0","METOR  STREAKS ACROSS THE SKY AND STOPS IN MID AIR AND STARTS BLINK A SILVER LIGHT THEN FLY AWAY.","29.4236111","-95.2438889","2011","8","29","5","45","2011","10","10"
"alvin","TX","US","fireball","20.0","Red and green object with noise that made a thumping noise when it hit the ground.","29.4236111","-95.2438889","2007","8","27","17","30","2008","6","12"
"alvin","TX","US","fireball","7200.0","Various high altitude objcets seen around Houston-Alvin&#44 Texas areas during storm.","29.4236111","-95.2438889","2007","8","15","22","0","2007","10","8"
"alvin","TX","US","other","1800.0","Animal mutilation?","29.4236111","-95.2438889","2009","7","7","5","30","2009","8","5"
"alvin","TX","US","other","420.0","An object with flashing lights moving at a very slow rate of speed over a tree line.","29.4236111","-95.2438889","1995","4","10","0","30","2006","10","30"
"alvin","TX","US","other","10.0","I saw a Silver space ship rising into the early morning sky over Houston&#44 Texas.","29.4236111","-95.2438889","2008","11","17","6","30","2009","5","12"
"alvin","TX","US","sphere","180.0","Big chrome balls","29.4236111","-95.2438889","1989","12","1","17","30","2012","4","18"
"alvin","TX","US","unknown","2.0","A SINGLE STREAK OF BLUE/WHITISH GLOW MOVED ACROSS THE SKY","29.4236111","-95.2438889","2000","1","19","18","10","2000","1","22"
"amarillo","TX","US","changing","2400.0","Strange Shape-Shifting UFO","35.2219444","-101.8308333","2005","3","1","21","30","2005","4","16"
"amarillo","TX","US","chevron","5.0","Chevron&#44 translucent&#44 with 3 or 4 small dim white lights. Rapid&#44 straight line movement across wind.","35.2219444","-101.8308333","1998","10","28","22","0","1998","11","1"
"amarillo","TX","US","circle","1200.0","Two bright flashing round objects moveing in all directions then stoping ubruptly","35.2219444","-101.8308333","2011","9","24","4","30","2011","10","10"
"amarillo","TX","US","circle","1800.0","It was warm out at first it appiered to be a weatherballon (I thoughtdue the HIgh P.)My sister &#44 mother and I pulled to eat in parking","35.2219444","-101.8308333","1999","11","3","17","30","1999","11","9"
"amarillo","TX","US","circle","30.0","White oval object moving fast and not in a straight line about 200 feet in air.","35.2219444","-101.8308333","2012","4","14","20","0","2012","5","13"
"amarillo","TX","US","cross","20.0","a crossed shaped UFO with orange dots","35.2219444","-101.8308333","2010","11","9","20","15","2010","11","21"
"amarillo","TX","US","diamond","3600.0","Texas Panhandle UFO&#39s","35.2219444","-101.8308333","1960","7","15","21","0","2001","11","20"
"amarillo","TX","US","disk","7200.0","LARGE SAUCER . MANY LIGHTS .   2 HRS.PLUS. TRAVELING EAST FROM AMARILLO ON I-40.2230 HRS.","35.2219444","-101.8308333","2001","9","19","22","30","2001","10","12"
"amarillo","TX","US","fireball","3.0","Orange light seen by four adults in Amarillo&#44 Tx sky.","35.2219444","-101.8308333","2012","7","9","23","30","2012","8","5"
"amarillo","TX","US","light","120.0","it blew up and shattered into several different parts had jet stream behind it and was bright blue and white and traveled as far as i c","35.2219444","-101.8308333","2000","10","13","19","30","2000","12","2"
"amarillo","TX","US","other","10800.0","Knowledge for a perpetual energy device&#44and how to create a gravity wave for anti-gravity perpulsion. FREE- ASK","35.2219444","-101.8308333","1996","7","15","21","0","2003","6","18"
"amarillo","TX","US","other","7200.0","Shiny heart shaped object in amarillo texas","35.2219444","-101.8308333","2008","11","20","18","0","2010","4","13"
"amarillo","TX","US","other","3600.0","Craft shaped like a cube of bright swirling light&#44 hovering over downtown Amarillo at 3:00 a.m.&#44 spot lights and heavenly music . . .","35.2219444","-101.8308333","2005","6","20","3","0","2010","6","23"
"amarillo","TX","US","oval","120.0","White oval shape flying saucer moving in variable directions at great speeds with stop and start features","35.2219444","-101.8308333","2003","8","11","10","45","2003","8","28"
"amarillo","TX","US","rectangle","20.0","blueish silverish UFO felt like jello over Amirillo&#44Texas.","35.2219444","-101.8308333","2006","3","23","15","30","2006","5","15"
"amarillo","TX","US","sphere","420.0","at 06:40 this morning a saw what i thought was a shooting star. but it then stopped and it lite up bright blue for about a minute. afte","35.2219444","-101.8308333","2005","10","14","6","40","2005","10","20"
"amarillo","TX","US","sphere","60.0","unknown ball of light appeared and then took off at a high rate of speed&#33&#33&#33","35.2219444","-101.8308333","2008","12","10","6","15","2009","1","10"
"amarillo","TX","US","sphere","5.0","An unknown light in the southwestern sky. Slowly got smaller before disappearing completely.","35.2219444","-101.8308333","2009","10","17","18","30","2009","12","12"
"amarillo","TX","US","triangle","120.0","Two&#44 maybe three&#44 possible ufos of triangle shape- one of which was moving slowly.","35.2219444","-101.8308333","2009","1","6","20","0","2009","1","10"
"amarillo","TX","US","triangle","90.0","Overflight of three white luminescent delta shaped craft in a triangular formation.","35.2219444","-101.8308333","2006","9","22","0","40","2006","12","7"
"amarillo","TX","US","triangle","180.0","TRIANGLE UFO SIGHTING IN AMARILLO TX","35.2219444","-101.8308333","1995","6","22","15","0","2009","3","19"
"amarillo","TX","US","triangle","600.0","V shaped craft large lights silent huge and took ten minutes to pass covered sky.","35.2219444","-101.8308333","1983","6","15","19","0","2013","8","30"
"amarillo","TX","US","triangle","90.0","11/10/2010 Unidentified Craft South Amarillo&#44 TX","35.2219444","-101.8308333","2010","11","10","21","40","2010","11","21"
"amarillo","TX","US","unknown","40.0","My mother told me to go help my dad with the groceries last night and I went out a little earlier because he wasn&#39t home yet and i saw","35.2219444","-101.8308333","2011","10","22","22","20","2011","10","25"
"amarillo","TX","US","unknown","5.0","Strange object and light","35.2219444","-101.8308333","2006","6","10","23","45","2006","7","16"
"anahuac","TX","US","cylinder","2700.0","On 4-2-09 one picture was taken at 9:30 pm&#44 and another at 10:10 pm with our Moultrie Game Spy D40 Digital  game camera&#44 and got this i","29.7727778","-94.6825","2009","4","2","21","30","2009","5","12"
"anahuac","TX","US","oval","1200.0","Stationery changing-form object in night sky with an appearance not of this world.  ((NUFORC Note:  Sighting of Sirius??  PD))","29.7727778","-94.6825","2009","2","3","20","50","2009","3","19"
"andrews","TX","US","oval","10.0","Extemely fast large oval transparent object.","32.3186111","-102.5452778","2001","7","30","21","40","2001","8","5"
"andrews","TX","US","unknown","60.0","a bright blue light doing teleporting right by us or moving very fast blinking on and off the light and then kept going east and was no","32.3186111","-102.5452778","2005","7","13","22","0","2005","12","16"
"angleton","TX","US","flash","3.0","Impact flash in brazoria county texas.","29.1691667","-95.4316667","2014","1","14","5","15","2014","1","24"
"angleton","TX","US","formation","120.0","One ship or three hovering?","29.1691667","-95.4316667","2011","8","20","20","30","2011","12","12"
"angleton","TX","US","light","2.0","Driving home from fishing&#44 and saw a light in the sky.","29.1691667","-95.4316667","1999","11","25","18","0","1999","11","30"
"angleton","TX","US","sphere","300.0","Massive spherical object glowing bright orange between Bailey&#39s Prairie&#44 TX and Angleton&#44 TX.","29.1691667","-95.4316667","1975","7","15","5","0","2012","9","24"
"anna","TX","US","fireball","10.0","Fiery&#44 glowing&#44 completely disappeared","33.3488889","-96.5483333","2013","7","28","20","25","2013","8","30"
"anna","TX","US","triangle","10.0","dark triangle no lights or sound","33.3488889","-96.5483333","2006","4","22","21","40","2006","5","15"
"anson","TX","US","changing","10.0","Object&#44 or objects seen over Jones County&#44 TX&#44 10-15-11.","32.7563889","-99.8958333","2011","10","15","20","30","2011","10","19"
"aquilla","TX","US","triangle","2700.0","While driving home from work&#44 saw an orange/whitish colored light hanging in the sky above some trees behind a neighbors field.","31.8513889","-97.2177778","2012","11","19","23","15","2012","12","20"
"aransas pass","TX","US","light","9000.0","I saw floating lights dissapear and reappear many times over widespread areas going slowly west.","27.9091667","-97.1497222","2010","5","20","21","0","2010","6","3"
"archer city","TX","US","triangle","3.0","Four speeding lights streak across Archer County&#44 Texas","33.5955556","-98.6252778","2006","9","15","22","30","2007","10","8"
"argyle","TX","US","disk","360.0","Slow moving object&#44 hovering around highway&#44 flashing lights&#44 no noise low altitude","33.1211111","-97.1830556","2009","1","14","1","8","2009","3","19"
"arlington","TX","US","chevron","10.0","out of the night eastern sky&#44it appears to be a falling star at first&#44at super sonic speed.dull neon green light dot.suddenly&#44it went i","32.7355556","-97.1077778","2010","4","10","23","30","2010","4","13"
"arlington","TX","US","chevron","60.0","chevron formation of dim lights of what seemed like either huge airplane or formation of some kind.","32.7355556","-97.1077778","2002","9","23","20","30","2002","9","28"
"arlington","TX","US","cigar","120.0","a object entering the area at a 45 degree angle&#44 turning the sky a bright green.  The object slowed down and finally went level and lig","32.7355556","-97.1077778","1985","7","28","3","15","1999","10","2"
"arlington","TX","US","cross","300.0","Cross-shaped ufo with white and red blinking bright lights that hovered over Arlington&#44 Tx&#44 near the ground.","32.7355556","-97.1077778","2013","11","9","0","0","2013","11","20"
"arlington","TX","US","cylinder","5760.0","Around 16:00 on 10.7.06&#44 I spotted a cylinder like object NNW of Arlington&#44 TX. I observed the object for around 10 min&#44 it didn&#39t appe","32.7355556","-97.1077778","2006","10","7","16","2","2006","10","30"
"arlington","TX","US","cylinder","420.0","Yellow lighted craft seen in horizon for 5 sec in Arlington&#44TX.","32.7355556","-97.1077778","2013","4","14","22","30","2013","5","15"
"arlington","TX","US","diamond","120.0","Saw a disk a few years back&#44 about junior year of high school...was standing in back yard...","32.7355556","-97.1077778","1994","8","15","19","30","1999","1","28"
"arlington","TX","US","disk","900.0","Daylight sighting of a Disk","32.7355556","-97.1077778","1952","7","7","13","0","2003","11","26"
"arlington","TX","US","disk","5.0","Gray/black saucer with red triangular lights traveling north in the southbound lanes of traffic on SW Green Oaks Blvd.","32.7355556","-97.1077778","2014","3","24","3","15","2014","3","27"
"arlington","TX","US","egg","30.0","Oval UFO streking southward in the DFW area&#44 going about 1&#44000 mph silently.","32.7355556","-97.1077778","2006","9","19","0","4","2006","10","30"
"arlington","TX","US","egg","120.0","Dark object with glowing green-yellow light seen over Arlington&#44 TX","32.7355556","-97.1077778","2004","8","10","23","55","2004","8","11"
"arlington","TX","US","fireball","2.0","WITNESSED A SECOND &#39FIREBALL&#39 IN THE NIGHT SKY&#44 SAME TIME AND PLACE AS EXACTLY TWO WEEKS AGO FROM THIS DATE...","32.7355556","-97.1077778","1999","2","2","1","15","1999","2","16"
"arlington","TX","US","fireball","60.0","A  distant explosive sound as the area around me turned deep blue  for a second and then I witnessed two bright lights in the sky.","32.7355556","-97.1077778","2005","9","5","21","0","2007","8","14"
"arlington","TX","US","fireball","120.0","Bright orange seen in Texas.","32.7355556","-97.1077778","2013","9","1","2","15","2013","9","9"
"arlington","TX","US","fireball","15.0","Bright orange ball that seemed to crash to the ground&#44 making a loud&#44 sharp noise; the whole dark sky lit up in a deep blue color.","32.7355556","-97.1077778","2001","8","10","22","0","2003","10","31"
